Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,13,6.092495e+05,1.457533e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.373940,12.410064,46,2,5.142569e+03,2.720700e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,14,6.082389e+05,1.458692e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.400381,12.475680,46,2,5.145448e+03,2.734728e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,15,6.077012e+05,1.458499e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.412105,12.935208,46,2,5.144754e+03,2.826964e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,16,6.081380e+05,1.458306e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.391808,12.433312,46,2,5.137220e+03,2.724016e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,17,6.093845e+05,1.457726e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.372692,12.406030,46,2,5.135426e+03,2.721983e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,18,6.082389e+05,1.458499e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.402609,12.535188,46,2,5.239576e+03,2.838762e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,19,6.093508e+05,1.458112e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.387408,13.042469,46,2,5.296408e+03,2.852842e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,20,6.088112e+05,1.459467e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.377337,12.397421,46,2,5.141142e+03,2.716675e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,21,6.088112e+05,1.457919e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.389871,12.445984,46,2,5.139656e+03,2.729431e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,22,6.088786e+05,1.457726e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.388143,12.410910,46,2,5.139821e+03,2.722483e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,23,6.099251e+05,1.458112e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.352036,12.937133,46,2,5.135725e+03,2.831602e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,24,6.084744e+05,1.458886e+06,-2.404093e-05,3.606226e-03,3.077465e-02,1.538733e-02,1.538733e-02,2.145584e+17,1.000000e-03,2.017638e-17,9.393075e-13,1.311233e-18,2.302446e-05,1375000000,7.012137e+01,4.798381e-03,3.118398e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.037795e-01,35024599,3.140650e+02,11000000000,11000000000,23.395268,12.395251,46,2,5.178453e+03,2.720247e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,0,1.169342e+06,2.539829e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,14.776355,9.672131,48,4,3.397585e+03,2.188733e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,1,1.169218e+06,2.691461e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.044608,9.448839,48,4,3.468414e+03,2.128449e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,2,1.171584e+06,2.690144e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.053915,9.467473,48,4,3.463140e+03,2.133259e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,3,1.171459e+06,2.672498e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.051070,9.474586,48,4,3.464688e+03,2.133725e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,4,1.172333e+06,2.668607e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.043283,10.235645,48,4,3.450391e+03,2.296468e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,5,1.080550e+06,2.561118e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.849121,9.930721,1,4,3.623690e+03,2.252692e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,6,1.154856e+06,2.493200e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.354568,10.987885,24,4,3.528485e+03,2.478789e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,7,1.078326e+06,2.386635e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.951118,11.982238,48,4,3.648534e+03,2.691461e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,8,1.079278e+06,2.349925e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.855578,10.110609,49,4,3.627220e+03,2.272202e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,9,1.157042e+06,2.313841e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.105193,10.222989,49,4,3.472960e+03,2.307549e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,10,1.161440e+06,2.469690e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.018689,9.855553,49,4,3.445371e+03,2.218622e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,11,1.161195e+06,2.478594e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.107611,9.851321,49,4,3.464207e+03,2.259584e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,12,1.162545e+06,2.460300e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.121992,9.870127,49,4,3.600477e+03,2.219743e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,13,1.162791e+06,2.476920e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.113275,10.052125,49,4,3.466499e+03,2.254389e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,14,1.156069e+06,2.458101e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.150413,9.872043,49,4,3.474638e+03,2.217083e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,15,1.164761e+06,2.479711e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.082161,9.831971,49,4,3.461508e+03,2.207339e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,16,1.164637e+06,2.414399e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.076504,9.958594,49,4,3.462215e+03,2.230876e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,17,1.164884e+06,2.432552e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.090159,9.962506,49,4,3.461789e+03,2.232888e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,18,1.089325e+06,2.479711e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.745460,9.800864,49,4,3.604414e+03,2.199659e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,19,1.078114e+06,2.489814e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.795194,9.795612,48,4,3.617054e+03,2.215916e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,20,1.089001e+06,2.493200e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.629305,9.760165,48,4,3.571842e+03,2.206388e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,21,1.084492e+06,2.473578e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.693957,9.868725,48,4,3.590661e+03,2.220686e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,22,1.083744e+06,2.408056e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.784978,10.012233,25,4,3.610625e+03,2.250215e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,23,1.073485e+06,2.634731e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,16.054483,9.402044,48,4,3.680623e+03,2.121381e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,24,1.095836e+06,2.494897e+06,9.912372e-05,3.496266e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.860945e+17,1.000000e-03,2.096024e-17,6.441617e-12,1.362175e-18,2.260064e-05,1375000000,7.020206e+01,4.754013e-03,3.089564e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.049776e-01,35230531,3.122292e+02,11000000000,11000000000,15.636521,9.858647,25,4,3.578759e+03,2.219305e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,0,2.232596e+06,4.098361e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.297666,8.033008,48,8,2.462615e+03,1.847316e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,1,2.233503e+06,4.590985e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.687602,7.767817,48,8,2.562958e+03,1.792329e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,2,2.237592e+06,4.604437e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.649901,7.734792,48,8,2.545983e+03,1.770178e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,3,2.236682e+06,4.600586e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.657464,7.758404,48,8,2.544418e+03,1.774202e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,4,2.237136e+06,4.602510e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.645208,7.737845,48,8,2.539701e+03,1.773087e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,5,2.123962e+06,4.018999e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.940237,11.382540,24,8,2.602412e+03,2.565360e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,6,2.097635e+06,3.978300e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,11.186639,8.086856,48,8,2.666197e+03,1.864182e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,7,2.222222e+06,4.024881e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.703346,8.450003,25,8,2.553551e+03,1.933604e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,8,2.103250e+06,4.433696e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,11.045678,7.916533,24,8,2.633500e+03,1.818399e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,9,2.066892e+06,4.030781e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,11.252801,8.078251,24,8,2.682610e+03,1.850713e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,10,2.135508e+06,3.939828e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,11.140192,8.113437,48,8,2.651540e+03,1.858851e+03
sz3,s3d,stat_planar.1.7000E-03.field.d64,1.000000e-03,1.538733e-02,11,2.128071e+06,4.008746e+06,7.987176e-05,3.562874e-03,3.077465e-02,1.538733e-02,1.538733e-02,3.940108e+17,1.000000e-03,2.096024e-17,4.568201e-12,1.362175e-18,2.324578e-05,1375000000,7.007982e+01,4.821388e-03,3.133350e-04,1.536875e+01,1.092615e+00,-1.857366e-02,1.538733e+01,3.433839e+00,2.068501e-01,35552366,3.094028e+02,11000000000,11000000000,10.902994,8.289835,24,8,2.594734e+03,1.896836e+03
