Compressor,Dataset,Field,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
sz_omp,nyx,temperature.f32,1e-06,20,5.53e-322,0.0,8.833432e-317,3.5e-323,5.53e-322,0.0,1.106651e-310,3.56e-322,1.5e-323,1.5e-323,6.952769e-310,1.931016e-312,2.525175e-312,17879062,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,8.833439e-317,1.106621e-310,7,3.56e-322,80,0,1.368934,0.548838,72,2,163.67125486739997,65.61967500179999
sz_omp,nyx,temperature.f32,1e-06,21,5.53e-322,0.0,8.833432e-317,3.5e-323,5.53e-322,0.0,1.106651e-310,3.56e-322,1.5e-323,1.5e-323,6.952769e-310,1.931016e-312,2.525175e-312,17879062,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,8.833439e-317,1.106621e-310,7,3.56e-322,80,0,1.323042,0.592415,72,2,158.18435686619995,70.82978905649999
sz_omp,nyx,temperature.f32,1e-06,22,5.53e-322,0.0,8.833432e-317,3.5e-323,5.53e-322,0.0,1.106651e-310,3.56e-322,1.5e-323,1.5e-323,6.952769e-310,1.931016e-312,2.525175e-312,17879062,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,8.833439e-317,1.106621e-310,7,3.56e-322,80,0,1.319718,0.550967,72,2,157.78693576979995,65.87422058369998
sz_omp,nyx,temperature.f32,1e-06,23,5.53e-322,0.0,8.833432e-317,3.5e-323,5.53e-322,0.0,1.106651e-310,3.56e-322,1.5e-323,1.5e-323,6.952769e-310,1.931016e-312,2.525175e-312,17879062,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,8.833439e-317,1.106621e-310,7,3.56e-322,80,0,1.378878,0.539565,72,2,164.86017044579995,64.51098492149998
sz_omp,nyx,temperature.f32,1e-06,24,5.53e-322,0.0,8.833432e-317,3.5e-323,5.53e-322,0.0,1.106651e-310,3.56e-322,1.5e-323,1.5e-323,6.952769e-310,1.931016e-312,2.525175e-312,17879062,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,8.833439e-317,1.106621e-310,7,3.56e-322,80,0,1.49373,0.552827,72,2,178.59200190299995,66.09660422969998
sz_omp,nyx,temperature.f32,1e-06,0,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.53194,0.654424,201,4,198.51178590721653,84.8015437814433
sz_omp,nyx,temperature.f32,1e-06,1,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.629086,0.614929,201,4,211.1001548731959,79.68370432010309
sz_omp,nyx,temperature.f32,1e-06,2,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.467084,0.655413,201,4,190.10761838969074,84.9297003386598
sz_omp,nyx,temperature.f32,1e-06,3,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.465903,0.608024,201,4,189.95458209639176,78.78894089484537
sz_omp,nyx,temperature.f32,1e-06,4,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.465823,0.57907,201,4,189.94421553969076,75.03702486082474
sz_omp,nyx,temperature.f32,1e-06,5,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.417453,0.602254,201,4,183.6763361943299,78.0412529927835
sz_omp,nyx,temperature.f32,1e-06,6,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.328364,0.609209,201,4,172.13200907010312,78.94249551597939
sz_omp,nyx,temperature.f32,1e-06,7,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.463632,0.571901,201,4,189.66030146804124,74.10805179845362
sz_omp,nyx,temperature.f32,1e-06,8,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.325916,0.575559,201,4,171.81479243505157,74.58206260360826
sz_omp,nyx,temperature.f32,1e-06,9,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.429642,0.548911,201,4,185.25581068969075,71.12896256649485
sz_omp,nyx,temperature.f32,1e-06,10,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.378231,0.544897,201,4,178.59387260773198,70.60882058402062
sz_omp,nyx,temperature.f32,1e-06,11,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.378257,0.603267,76,4,178.5972417386598,78.17251951701031
sz_omp,nyx,temperature.f32,1e-06,12,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.31815,0.546689,76,4,170.80845894329894,70.84103145412371
sz_omp,nyx,temperature.f32,1e-06,13,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.392116,0.55575,76,4,180.39311810515466,72.01517358247423
sz_omp,nyx,temperature.f32,1e-06,14,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.364352,0.746436,76,4,176.79540460206186,96.72463897113403
sz_omp,nyx,temperature.f32,1e-06,15,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.346355,0.575159,76,4,174.46331809020617,74.53022982010309
sz_omp,nyx,temperature.f32,1e-06,16,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.323095,0.604042,76,4,171.44924172938147,78.27294553505155
sz_omp,nyx,temperature.f32,1e-06,17,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.361852,0.543938,76,4,176.47144970515467,70.48455148556702
sz_omp,nyx,temperature.f32,1e-06,18,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.37702,0.543286,76,4,178.4369488556701,70.40006404845361
sz_omp,nyx,temperature.f32,1e-06,19,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.350099,0.54055,76,4,174.9484729438144,70.04552780927835
sz_omp,nyx,temperature.f32,1e-06,20,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.364329,0.542623,76,4,176.79242421701034,70.31415120979382
sz_omp,nyx,temperature.f32,1e-06,21,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.375397,0.542506,76,4,178.22663733659792,70.29899012061856
sz_omp,nyx,temperature.f32,1e-06,22,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.324301,0.595399,76,4,171.6055175716495,77.15296866546392
sz_omp,nyx,temperature.f32,1e-06,23,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.324231,0.547779,76,4,171.59644683453607,70.98227578917526
sz_omp,nyx,temperature.f32,1e-06,24,5.53e-322,0.0,1.155441e-310,0.0,5.53e-322,0.0,1.155441e-310,3.56e-322,1.5e-323,1.5e-323,6.952641e-310,1.931016e-312,2.525175e-312,23386386247776,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.155442e-310,1.155427e-310,11851216,3.56e-322,80,0,1.383686,0.566886,76,4,179.30074219278353,73.45819827525774
sz_omp,nyx,temperature.f32,1e-06,0,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.54721,0.615361,201,8,233.82809574150937,92.99881129490564
sz_omp,nyx,temperature.f32,1e-06,1,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.49446,0.696711,201,8,225.8560479584905,105.29314470056602
sz_omp,nyx,temperature.f32,1e-06,2,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.46013,0.634434,201,8,220.66779392264144,95.88129219283017
sz_omp,nyx,temperature.f32,1e-06,3,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.477192,0.603841,201,8,223.24635466716975,91.25780673641506
sz_omp,nyx,temperature.f32,1e-06,4,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.422666,0.585646,201,8,215.00590201471692,88.50801698452828
sz_omp,nyx,temperature.f32,1e-06,5,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.422709,0.779661,201,8,215.0124005560377,117.82928429490565
sz_omp,nyx,temperature.f32,1e-06,6,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.385019,0.587131,201,8,209.31635352396222,88.73244335339619
sz_omp,nyx,temperature.f32,1e-06,7,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.397539,0.568373,201,8,211.20848695037733,85.8975680488679
sz_omp,nyx,temperature.f32,1e-06,8,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.322424,0.575208,201,8,199.85644203622638,86.93053386113206
sz_omp,nyx,temperature.f32,1e-06,9,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.424014,0.54303,201,8,215.2096237286792,82.06750914905659
sz_omp,nyx,temperature.f32,1e-06,10,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.589763,0.607489,96,8,240.25908245830183,91.80912484660374
sz_omp,nyx,temperature.f32,1e-06,11,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.700987,0.908829,96,8,257.06823966433956,137.3502979069811
sz_omp,nyx,temperature.f32,1e-06,12,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.634391,0.662516,96,8,247.00366157603767,100.12529306188677
sz_omp,nyx,temperature.f32,1e-06,13,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.487978,0.613437,96,8,224.87643063660371,92.70803935301885
sz_omp,nyx,temperature.f32,1e-06,14,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.507552,0.657946,229,8,227.83462709735844,99.43463413547167
sz_omp,nyx,temperature.f32,1e-06,15,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.642255,0.661706,229,8,248.19213899339616,100.0028786788679
sz_omp,nyx,temperature.f32,1e-06,16,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.482037,0.693261,229,8,223.9785740322641,104.77175010622639
sz_omp,nyx,temperature.f32,1e-06,17,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.48727,0.685447,229,8,224.76943139811314,103.59082913226412
sz_omp,nyx,temperature.f32,1e-06,18,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.518255,0.644892,229,8,229.45215937075463,97.46179789358487
sz_omp,nyx,temperature.f32,1e-06,19,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.481664,0.617208,229,8,223.92220296452828,93.27794631396225
sz_omp,nyx,temperature.f32,1e-06,20,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.418014,0.631984,229,8,214.30285052113206,95.51102646641507
sz_omp,nyx,temperature.f32,1e-06,21,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.462974,0.615943,229,8,221.09760442301882,93.08676829603772
sz_omp,nyx,temperature.f32,1e-06,22,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.436192,0.614125,229,8,217.05007108226408,92.81201601415093
sz_omp,nyx,temperature.f32,1e-06,23,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.560399,0.632208,229,8,235.82133438056601,95.54487933283018
sz_omp,nyx,temperature.f32,1e-06,24,5.53e-322,0.0,1.13457e-310,0.0,5.53e-322,0.0,1.13457e-310,3.56e-322,1.5e-323,1.5e-323,6.952798e-310,1.931016e-312,2.525175e-312,22963951939680,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.134571e-310,1.134419e-310,14831872,3.56e-322,80,0,1.426319,0.616275,229,8,215.55797576924522,93.13694308018866
sz_omp,nyx,temperature.f32,1e-06,0,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.519422,0.641179,200,16,244.06506281393936,102.9927123011111
sz_omp,nyx,temperature.f32,1e-06,1,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.600561,0.629854,200,16,257.09843677565647,101.17357526323231
sz_omp,nyx,temperature.f32,1e-06,2,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.457808,0.677509,200,16,234.16799354666662,108.82840754050501
sz_omp,nyx,temperature.f32,1e-06,3,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.448598,0.611166,200,16,232.68858938606056,98.17171804787877
sz_omp,nyx,temperature.f32,1e-06,4,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.395437,0.577045,200,16,224.1493272164646,92.69085492474746
sz_omp,nyx,temperature.f32,1e-06,5,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.379537,0.600538,200,16,221.59530700434337,96.46454026080805
sz_omp,nyx,temperature.f32,1e-06,6,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.421405,0.574097,200,16,228.3205723025252,92.21731708919188
sz_omp,nyx,temperature.f32,1e-06,7,5.53e-322,0.0,1.150743e-310,0.0,5.53e-322,0.0,1.150743e-310,3.56e-322,1.5e-323,1.5e-323,6.952958e-310,1.931016e-312,2.525175e-312,23291301593184,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.150744e-310,1.150546e-310,5026656,3.56e-322,80,0,1.388481,0.58587,200,16,223.03198353121206,94.10841645757574
